Class,same,uchangedLines,deleted,added,changed,all, differenceSection
application\sis-console\src\main\java\org\apache\sis\console\AboutSC.java,135,0,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\Command.java,250,3,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\HelpSC.java,123,0,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\InvalidCommandException.java,58,0,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\InvalidOptionException.java,70,0,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\MetadataSC.java,177,0,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\MimeTypeSC.java,108,0,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\Option.java,120,1,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\package-info.java,52,1,0,0,0,0,0
application\sis-console\src\main\java\org\apache\sis\console\SubCommand.java,320,0,0,0,0,0,0
application\sis-console\src\test\java\org\apache\sis\console\AboutSCTest.java,109,0,0,0,0,0,0
application\sis-console\src\test\java\org\apache\sis\console\HelpSCTest.java,102,0,0,0,0,0,0
application\sis-console\src\test\java\org\apache\sis\console\MetadataSCTest.java,80,0,0,0,0,0,0
application\sis-console\src\test\java\org\apache\sis\console\MimeTypeSCTest.java,52,0,0,0,0,0,0
application\sis-console\src\test\java\org\apache\sis\console\SubCommandTest.java,189,1,0,0,0,0,0
application\sis-console\src\test\java\org\apache\sis\test\suite\ConsoleTestSuite.java,49,0,0,0,0,0,0
application\sis-webapp\src\main\java\org\apache\sis\index\tree\GeoRSSData.java,55,123,0,0,0,0,0
application\sis-webapp\src\main\java\org\apache\sis\index\tree\QuadTreeReader.java,162,0,0,0,0,0,0
application\sis-webapp\src\main\java\org\apache\sis\services\LocationServlet.java,477,0,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\doclet\Doclet.java,0,102,0,121,0,121,16
core\sis-build-helper\src\main\java\org\apache\sis\internal\doclet\package-info.java,0,26,0,1,0,1,1
core\sis-build-helper\src\main\java\org\apache\sis\internal\maven\Assembler.java,168,0,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\maven\BundleCreator.java,86,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\maven\Filenames.java,109,0,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\maven\JarCollector.java,268,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\maven\package-info.java,27,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\maven\Packer.java,139,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\maven\PackInput.java,182,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\maven\PackOutput.java,352,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\taglet\Include.java,0,73,0,72,0,72,11
core\sis-build-helper\src\main\java\org\apache\sis\internal\taglet\InlineTaglet.java,125,21,0,35,0,35,7
core\sis-build-helper\src\main\java\org\apache\sis\internal\taglet\Module.java,181,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\taglet\package-info.java,26,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\taglet\Preformat.java,280,1,1,0,1,3,2
core\sis-build-helper\src\main\java\org\apache\sis\internal\taglet\Section.java,92,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\internal\taglet\SourceRepositoryURL.java,0,59,35,0,0,35,7
core\sis-build-helper\src\main\java\org\apache\sis\util\resources\IndexedResourceCompiler.java,665,1,2,0,3,8,4
core\sis-build-helper\src\main\java\org\apache\sis\util\resources\ResourceCompilerException.java,48,1,0,0,0,0,0
core\sis-build-helper\src\main\java\org\apache\sis\util\resources\ResourceCompilerMojo.java,194,48,2,40,9,60,10
core\sis-build-helper\src\test\java\org\apache\sis\util\resources\ResourceCompilerMojoTest.java,0,31,0,21,0,21,5
core\sis-feature\src\main\java\org\apache\sis\feature\AbstractAssociation.java,0,181,0,80,0,80,20
core\sis-feature\src\main\java\org\apache\sis\feature\AbstractAttribute.java,0,363,0,130,0,130,24
core\sis-feature\src\main\java\org\apache\sis\feature\AbstractFeature.java,0,368,0,245,0,245,38
core\sis-feature\src\main\java\org\apache\sis\feature\AbstractIdentifiedType.java,0,229,0,88,0,88,23
core\sis-feature\src\main\java\org\apache\sis\feature\CharacteristicMap.java,0,153,0,195,0,195,34
core\sis-feature\src\main\java\org\apache\sis\feature\CharacteristicTypeMap.java,0,117,0,86,0,86,19
core\sis-feature\src\main\java\org\apache\sis\feature\DefaultAssociationRole.java,0,286,0,152,0,152,29
core\sis-feature\src\main\java\org\apache\sis\feature\DefaultAttributeType.java,0,271,0,91,0,91,21
core\sis-feature\src\main\java\org\apache\sis\feature\DefaultFeatureType.java,0,449,0,285,0,285,44
core\sis-feature\src\main\java\org\apache\sis\feature\DefaultOperation.java,0,92,0,69,0,69,13
core\sis-feature\src\main\java\org\apache\sis\feature\DenseFeature.java,0,142,0,149,0,149,21
core\sis-feature\src\main\java\org\apache\sis\feature\FeatureFormat.java,0,121,0,183,0,183,18
core\sis-feature\src\main\java\org\apache\sis\feature\Features.java,0,62,0,33,0,33,8
core\sis-feature\src\main\java\org\apache\sis\feature\FeatureType.java,0,31,0,5,0,5,3
core\sis-feature\src\main\java\org\apache\sis\feature\Field.java,0,74,0,29,0,29,9
core\sis-feature\src\main\java\org\apache\sis\feature\FieldType.java,0,110,0,72,0,72,13
