round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,0,23.6158047994366,179,24.690542208918,183,41.6233261355392,1,398.532110823786,18585.0199261911,-29.6233261355392 
