"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.86645258667547,0.170337504738925,-10.9573789373994,6.12475877057031e-28
"sloc",0.00132912736106124,0.00144019705106514,0.922878824170794,0.356070357114208
"AntiSingleton",0.668733478485161,0.721604494846042,0.926731309549061,0.354066057169918
"ClassDataShouldBePrivate",0.168847678647295,1.01022175461554,0.167139222527983,0.867260504946917
"ComplexClass",1.02071244257489,0.403499992565984,2.52964674443698,0.0114177417491029
"LongParameterList",1.7867049450118,1.01027401413151,1.76853499151689,0.0769715077796035
"AntiSingleton:ClassDataShouldBePrivate",-16.3029544655326,3467.85875874846,-0.00470115872637681,0.99624903185097
"ClassDataShouldBePrivate:ComplexClass",-16.6961363776783,3467.85870765144,-0.00481453766868881,0.996158569567336
"ComplexClass:LongParameterList",-18.3738043752879,3467.85870319135,-0.0052983140167675,0.995772576826542
"(Intercept)",-1.75001986305528,0.137363037269057,-12.7401075125288,3.53906786925714e-37
"ComplexClass",1.05687268249535,0.34478829166581,3.06528008068133,0.00217466242834155
