round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,1,155.939788580095,1215,166.927096334702,1219,1049.93396380234,1,0.0134944966495608,0.0019033152290999,-1037.93396380234 
2,1,1,155.349216686596,1218,163.620023166159,1219,1046.41704624719,1,0.0131671761536522,0.00185678266186842,-1040.41704624719 
