"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.52346469828193,0.16147124645744,-21.8210038974996,1.46605576234173e-105
"sloc",-0.00109466170478957,0.00106355139447003,-1.02925134646177,0.303361579657756
"AntiSingleton",-14.6893582935672,4042.90485746985,-0.00363336729688964,0.997100998708546
"ClassDataShouldBePrivate",-14.765912734792,1585.73070358797,-0.00931174044961213,0.99257041342927
"ComplexClass",0.883054469271929,0.390408593202546,2.26187252188324,0.0237052805210686
"LongParameterList",0.901559490098741,0.520878778668815,1.73084319619013,0.0834797352147436
"AntiSingleton:ClassDataShouldBePrivate",14.7739481693277,5451.90739744841,0.00270986777512805,0.997837840986669
"ClassDataShouldBePrivate:ComplexClass",-0.631046290805851,3657.38622107021,-0.000172540238482442,0.999862332808281
"ClassDataShouldBePrivate:LongParameterList",-0.572670790484382,6599.40196485072,-8.67761644971016e-05,0.999930762638189
"ComplexClass:LongParameterList",0.197335874556782,0.864654522028585,0.228225111335574,0.819471240503207
"(Intercept)",-3.5675976578679,0.140030909069259,-25.4772155774791,3.52648236200742e-143
"ComplexClass",0.928540328252659,0.332456430857277,2.79296846765247,0.00522267827071087
