class,SLOC
org.apache.hadoop.hbase.regionserver.wal.HLogPrettyPrinter,13
org.apache.hadoop.hbase.classification.InterfaceAudience,14
org.apache.hadoop.hbase.classification.InterfaceStability,11
org.apache.hadoop.hbase.HBaseConfiguration,106
org.apache.hadoop.hbase.KeyValue,1429
org.apache.hadoop.hbase.util.Bytes,1224
org.apache.hadoop.hbase.util.FSUtils,1054
org.apache.hadoop.hbase.HBaseInterfaceAudience,7
org.apache.hadoop.hbase.wal.WALPrettyPrinter,213
org.apache.hadoop.hbase.client.HTableMultiplexer,380
org.apache.hadoop.hbase.HConstants,363
org.apache.hadoop.hbase.HRegionInfo,708
org.apache.hadoop.hbase.HRegionLocation,57
org.apache.hadoop.hbase.ServerName,186
org.apache.hadoop.hbase.TableName,295
org.apache.hadoop.hbase.ipc.RpcControllerFactory,23
org.apache.hadoop.hbase.util.EnvironmentEdgeManager,21
org.apache.hadoop.hbase.client.AsyncProcess,1148
org.apache.hadoop.hbase.client.Put,240
org.apache.hadoop.hbase.client.ConnectionFactory,47
org.apache.hadoop.hbase.client.HTable,1137
org.apache.hadoop.hbase.client.Mutation,280
org.apache.hadoop.hbase.client.RpcRetryingCallerFactory,59
org.apache.hadoop.hbase.client.Action,52
org.apache.hadoop.hbase.client.MultiAction,38
org.apache.hadoop.hbase.client.ConnectionUtils,64
org.apache.hadoop.hbase.client.Result,410
org.apache.hadoop.hbase.codec.prefixtree.row.data.TestRowDataNub,25
org.apache.hadoop.hbase.codec.prefixtree.PrefixTreeTestConstants,3
org.apache.hadoop.hbase.codec.prefixtree.row.BaseTestRowData,22
org.apache.hadoop.hbase.io.hfile.BlockWithScanInfo,14
org.apache.hadoop.hbase.io.hfile.HFileBlock,1015
org.apache.hadoop.hbase.coprocessor.ColumnInterpreter,20
org.apache.hadoop.hbase.client.ServerStatisticTracker,33
org.apache.hadoop.hbase.client.backoff.ServerStatistics,30
org.apache.hadoop.hbase.protobuf.generated.ClientProtos,23992
org.apache.hadoop.hbase.fs.TestBlockReorder,295
org.apache.hadoop.hbase.HBaseTestingUtility,2020
org.apache.hadoop.hbase.MiniHBaseCluster,440
org.apache.hadoop.hbase.regionserver.HRegion,4177
org.apache.hadoop.hbase.regionserver.HRegionServer,1981
org.apache.hadoop.hbase.wal.DefaultWALProvider,176
org.apache.hadoop.hbase.fs.HFileSystem,204
org.apache.hadoop.hbase.HBaseCluster,79
org.apache.hadoop.hbase.master.HMaster,1458
org.apache.hadoop.hbase.master.MasterFileSystem,383
org.apache.hadoop.hbase.client.HBaseAdmin,2073
org.apache.hadoop.hbase.thrift.TestCallQueue,68
org.apache.hadoop.hbase.CompatibilitySingletonFactory,43
org.apache.hadoop.hbase.thrift.CallQueue,189
org.apache.hadoop.hbase.thrift.ThriftMetrics,44
org.apache.hadoop.hbase.util.byterange.impl.ByteRangeTreeSet,15
org.apache.hadoop.hbase.util.CollectionUtils,50
org.apache.hadoop.hbase.util.IterableUtils,11
org.apache.hadoop.hbase.util.byterange.ByteRangeSet,101
org.apache.hadoop.hbase.chaos.actions.RestartActionBaseAction,22
org.apache.hadoop.hbase.util.Threads,160
org.apache.hadoop.hbase.chaos.actions.Action,127
org.apache.hadoop.hbase.filter.TestNullComparator,30
org.apache.hadoop.hbase.filter.NullComparator,41
org.apache.hadoop.hbase.replication.TestReplicationSmallTests,396
org.apache.hadoop.hbase.CellUtil,505
org.apache.hadoop.hbase.ClusterStatus,240
org.apache.hadoop.hbase.HColumnDescriptor,747
org.apache.hadoop.hbase.HTableDescriptor,844
org.apache.hadoop.hbase.ServerLoad,198
org.apache.hadoop.hbase.client.Delete,195
