"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.52177227608789,0.0633941818156419,-39.7792384705195,0
"sloc",0.000163874540248727,0.000182803581162059,0.896451476535623,0.370011684934581
"AntiSingleton",0.673497100596668,0.159254097690405,4.22907234642067,2.34656883119525e-05
"ClassDataShouldBePrivate",-0.288026503283564,0.25459753197481,-1.13130123866268,0.257928323179205
"ComplexClass",0.474340105000207,0.179623613905321,2.64074469212177,0.00827240317703127
"LongParameterList",0.642471900466327,0.181702651812718,3.53584217982976,0.000406477448139468
"(Intercept)",-2.51422280715592,0.0625339630239211,-40.2057167909565,0
"AntiSingleton",0.588304179184307,0.144858525008371,4.06123270377294,4.88142852377914e-05
"ComplexClass",0.508469357618353,0.167297105369134,3.03931951779104,0.00237113227912781
"LongParameterList",0.643939109907635,0.180589371482047,3.56576416775253,0.000362797509882666
