round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,2,62.4573867179044,327,75.0160495456719,332,98.4670967951497,1,1132.51047277794,14567.4719548127,-84.4670967951497 
2,2,2,63.0460340483817,330,75.015615228741,332,93.0561932877627,1,1082.42491093545,14603.3145889374,-85.0561932877627 
