"(Intercept)",-2.48036323412153,0.331924555817543,-7.47267169797758,7.85827323365441e-14
"sloc",0.0102398716190524,0.00137740987888013,7.43414997675038,1.0524251047252e-13
"AntiSingleton",-5.56152827292977,8.85240575905249,-0.628250491934641,0.529839858249638
"ClassDataShouldBePrivate",-4.94469207346569,9.08511288415931,-0.544263140867208,0.58626040739776
"ComplexClass",0.106874214744417,1.78868754835558,0.059750074764411,0.95235468905118
"LongParameterList",-0.43927172497173,1.02493201670416,-0.428586206511807,0.668224385358962
"ComplexClass:AntiSingleton.1",-1.0141400832642,11.6923984567667,-0.086734991713979,0.930882161849179
"LongParameterList:ClassDataShouldBePrivate.1",-1.77835966999398,6.60470958191938,-0.26925630081636,0.787732457612557
"ClassDataShouldBePrivate:ComplexClass.1",52.6430720595537,38.5446801288728,1.36576751664674,0.172011945040939
"LongParameterList:ComplexClass.1",3.33769889580315,2.83878377006024,1.17574960481485,0.239694949894833
"ClassDataShouldBePrivate:LongParameterList.1",-2.27093186658899,17.0646088660114,-0.133078459894392,0.894131330126816
"ComplexClass:LongParameterList.1",1.85509568064755,4.50199762423094,0.412060564106684,0.680295032680799
"(Intercept)",-2.57625668043056,0.315821596441963,-8.15731637562027,3.42550272536779e-16
"sloc",0.0136469566684781,0.00136458102579483,10.0008401190608,1.51109600511397e-23
