round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,1,200.007298346175,437,215.534211902447,441,310.025031809353,1,2762.80378041984,30820.967403221,-298.025031809353 
2,1,1,202.137777168893,440,215.534045111703,441,306.155698225099,1,2733.88057704948,29909.1330461218,-300.155698225099 
