Class,same,uchangedLines,deleted,added,changed,all, differenceSection
src\tiles-api\src\main\java\org\apache\tiles\access\package-info.java,25,0,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\access\TilesAccess.java,179,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\mgmt\MutableTilesContainer.java,41,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\mgmt\package-info.java,26,0,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\preparer\package-info.java,28,0,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\preparer\PreparerException.java,70,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\preparer\ViewPreparer.java,57,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\Attribute.java,383,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\AttributeContext.java,170,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\BasicAttributeContext.java,470,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\CompareUtil.java,66,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\Definition.java,161,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\Expression.java,156,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\ListAttribute.java,178,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\NoSuchContainerException.java,70,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\package-info.java,387,0,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\TilesContainer.java,142,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\TilesContainerWrapper.java,119,1,0,0,0,0,0
src\tiles-api\src\main\java\org\apache\tiles\TilesException.java,72,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\access\TilesAccessTest.java,240,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\preparer\PreparerExceptionTest.java,76,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\AttributeTest.java,291,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\BasicAttributeContextTest.java,799,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\CompareUtilTest.java,59,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\ExpressionTest.java,133,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\ListAttributeTest.java,186,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\NoSuchContainerExceptionTest.java,76,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\TestDefinition.java,251,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\TilesContainerWrapperTest.java,251,1,0,0,0,0,0
src\tiles-api\src\test\java\org\apache\tiles\TilesExceptionTest.java,76,1,0,0,0,0,0
src\tiles-compat\src\main\java\org\apache\tiles\beans\MenuItem.java,87,1,0,0,0,0,0
src\tiles-compat\src\main\java\org\apache\tiles\beans\package-info.java,24,0,0,0,0,0,0
src\tiles-compat\src\main\java\org\apache\tiles\beans\SimpleMenuItem.java,156,1,0,0,0,0,0
src\tiles-compat\src\main\java\org\apache\tiles\compat\definition\digester\CompatibilityDigesterDefinitionsReader.java,263,1,0,0,0,0,0
src\tiles-compat\src\main\java\org\apache\tiles\compat\definition\digester\package-info.java,24,0,0,0,0,0,0
src\tiles-compat\src\main\java\org\apache\tiles\compat\preparer\CompatibilityPreparerFactory.java,48,1,0,0,0,0,0
src\tiles-compat\src\main\java\org\apache\tiles\compat\preparer\package-info.java,28,0,0,0,0,0,0
src\tiles-compat\src\main\java\org\apache\tiles\compat\preparer\UrlPreparer.java,71,1,0,0,0,0,0
src\tiles-compat\src\test\java\org\apache\tiles\beans\SimpleMenuItemTest.java,97,1,0,0,0,0,0
src\tiles-compat\src\test\java\org\apache\tiles\compat\definition\digester\TestCompatibilityDigesterDefinitionsReader.java,175,1,0,0,0,0,0
src\tiles-compat\src\test\java\org\apache\tiles\compat\preparer\CompatibilityPreparerFactoryTest.java,71,1,0,0,0,0,0
src\tiles-compat\src\test\java\org\apache\tiles\compat\preparer\UrlPreparerTest.java,91,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\awareness\package-info.java,24,0,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\awareness\TilesContainerAware.java,40,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\context\package-info.java,25,0,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\context\TilesRequestContextHolder.java,57,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\dao\BaseLocaleUrlDefinitionDAO.java,171,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\dao\CachingLocaleUrlDefinitionDAO.java,266,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\dao\DefinitionDAO.java,56,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\dao\LocaleUrlDefinitionDAO.java,104,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\dao\package-info.java,25,0,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\dao\ResolvingLocaleUrlDefinitionDAO.java,177,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\digester\DigesterDefinitionsReader.java,469,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\digester\DigesterDefinitionsReaderException.java,72,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\digester\package-info.java,24,0,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\pattern\regexp\package-info.java,24,0,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\pattern\regexp\RegexpDefinitionPatternMatcher.java,75,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\pattern\regexp\RegexpDefinitionPatternMatcherFactory.java,40,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\pattern\wildcard\package-info.java,24,0,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\pattern\wildcard\WildcardDefinitionPatternMatcher.java,83,1,0,0,0,0,0
src\tiles-core\src\main\java\org\apache\tiles\definition\pattern\wildcard\WildcardDefinitionPatternMatcherFactory.java,54,1,0,0,0,0,0
