"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-6.31834624735223,1.12629818578164,-5.60983434681406,2.02520374155324e-08
"sloc",0.0143822470345543,0.00546192919187836,2.63318079186014,0.00845893070517494
"AntiSingleton",3.49119630265355,1.28060334389649,2.72621207752815,0.0064065819753339
"ClassDataShouldBePrivate",-15.3381351770988,18113.9593422932,-0.00084675773458797,0.999324385157568
"ComplexClass",-17.3306715497476,6478.12270154957,-0.00267526139102029,0.997865452786161
"LongParameterList",1.79143836339914,1.26766913786617,1.4131750232672,0.157604268494937
"AntiSingleton:ClassDataShouldBePrivate",-3.52556978781493,21405.7417549436,-0.000164702061165468,0.999868586768858
"AntiSingleton:ComplexClass",-1.26169490445987,37968.1237829267,-3.32303727114171e-05,0.999973485998669
"AntiSingleton:LongParameterList",-3.91063130785891,38399.8430702004,-0.000101839773165471,0.999918743617456
"ClassDataShouldBePrivate:ComplexClass",16.7513879804707,26398.0027502674,0.000634570279386043,0.999493686205314
"ComplexClass:LongParameterList",-2.31053914217732,12702.3054493765,-0.000181899195495314,0.999854865441092
"(Intercept)",-5.64390313920948,0.77833544290079,-7.2512477630148,4.12949485397309e-13
"sloc",0.0105587116045773,0.00455894846118813,2.31604101131372,0.0205560295752534
"AntiSingleton",2.0583239674332,1.41341237779337,1.45627985135285,0.145315273097503
"(Intercept)",-5.29471036977017,0.696362485384642,-7.60338254988793,2.88489076192647e-14
"sloc",0.00902522273773123,0.00376993310679517,2.39400076395616,0.0166657140787171
