class,SLOC
org.apache.avro.hadoop.io.AvroSequenceFile,324
org.apache.avro.Schema,1131
org.apache.avro.mapred.AvroKey,4
org.apache.avro.mapred.AvroValue,4
org.apache.avro.hadoop.io.AvroSerialization,112
org.apache.avro.FooBarSpecificRecord,146
org.apache.avro.specific.SpecificRecordBase,33
org.apache.avro.TypeEnum,4
org.apache.avro.AvroRuntimeException,7
org.apache.avro.specific.SpecificRecordBuilderBase,12
org.apache.avro.generic.GenericData,777
org.apache.avro.ipc.TestNettyServerWithCallbacks,481
org.apache.avro.AvroRemoteException,17
org.apache.avro.ipc.specific.SpecificRequestor,106
org.apache.avro.ipc.specific.SpecificResponder,57
org.apache.avro.ipc.Transceiver,40
org.apache.avro.ipc.CallFuture,76
org.apache.avro.ipc.Responder,158
org.apache.avro.ipc.NettyServer,120
org.apache.avro.ipc.TestNettyServer,114
org.apache.avro.ipc.NettyTransceiver,376
example.GenericMain,26
org.apache.avro.file.DataFileReader,163
org.apache.avro.file.DataFileWriter,265
org.apache.avro.generic.GenericDatumReader,320
org.apache.avro.generic.GenericDatumWriter,145
org.apache.avro.file.DataFileStream,249
org.apache.avro.JsonProperties,48
org.apache.avro.SchemaParseException,4
org.apache.avro.AvroTypeException,6
org.apache.trevni.avro.mapreduce.TestKeyValueWordCount,85
org.apache.avro.mapreduce.AvroJob,61
org.apache.avro.mapreduce.AvroKeyInputFormat,13
org.apache.trevni.avro.WordCountUtil,71
org.apache.trevni.avro.mapreduce.AvroTrevniKeyValueOutputFormat,7
org.apache.trevni.avro.mapreduce.AvroTrevniKeyValueInputFormat,8
org.apache.avro.mapred.AvroWrapper,29
org.apache.avro.ipc.trace.TraceNode,63
org.apache.avro.ipc.trace.Util,129
org.apache.avro.ipc.SaslSocketTransceiver,307
org.apache.avro.Protocol,373
org.apache.avro.util.ByteBufferOutputStream,64
org.apache.avro.generic.TestDeepCopy,50
org.apache.avro.specific.SpecificData,244
org.apache.avro.file.NullCodec,32
org.apache.avro.file.Codec,13
org.apache.avro.file.CodecFactory,44
org.apache.avro.file.DataFileConstants,17
org.apache.avro.ipc.stats.Histogram,157
org.apache.avro.SchemaNormalization,107
org.apache.avro.mapred.TestAvroMultipleOutputs,236
org.apache.avro.util.Utf8,115
org.apache.avro.mapred.AvroRecordReader,43
org.apache.avro.mapred.WordCountUtil,110
org.apache.avro.mapred.AvroJob,154
org.apache.avro.mapred.Pair,436
org.apache.avro.mapred.AvroOutputFormat,84
org.apache.avro.mapred.AvroMultipleOutputs,244
org.apache.avro.mapred.AvroMapper,13
org.apache.avro.mapred.AvroCollector,3
org.apache.avro.mapred.AvroReducer,20
org.apache.avro.mapred.AvroTextOutputFormat,78
org.apache.avro.reflect.ReflectDatumWriter,131
org.apache.avro.tool.RpcReceiveTool,116
org.apache.avro.io.EncoderFactory,86
org.apache.avro.io.JsonEncoder,213
org.apache.avro.ipc.Ipc,22
org.apache.avro.ipc.generic.GenericResponder,34
org.apache.avro.tool.Util,123
org.apache.trevni.avro.mapreduce.AvroTrevniRecordWriterBase,48
org.apache.avro.reflect.ReflectData,576
org.apache.trevni.ColumnFileMetaData,7
org.apache.trevni.MetaData,87
org.apache.trevni.avro.AvroColumnWriter,110
org.apache.avro.reflect.TestByteBuffer,81
org.apache.avro.AvroTestUtil,16
org.apache.avro.file.SeekableByteArrayInput,15
org.apache.avro.reflect.ReflectDatumReader,167
org.apache.avro.ipc.generic.GenericRequestor,59
org.apache.avro.io.Decoder,27
org.apache.avro.io.Encoder,46
org.apache.avro.ipc.Requestor,356
org.apache.avro.UnresolvedUnionException,15
org.apache.avro.io.BinaryData,340
org.apache.avro.io.BinaryDecoder,657
org.apache.avro.io.BinaryEncoder,67
org.apache.avro.io.DecoderFactory,90
org.apache.avro.io.parsing.ResolvingGrammarGenerator,350
org.apache.avro.ipc.DatagramTransceiver,45
org.apache.avro.mapred.tether.TetherKeySerialization,42
org.apache.avro.mapred.tether.TetherData,10
org.apache.avro.ipc.RPCContext,89
org.apache.avro.mapred.FsInput,23
org.apache.avro.mapreduce.TestKeyValueWordCount,70
